transaction_id,timestamp,payment_method,amount,currency,merchant,region,customer_id,is_fraud
4a10f6c8,2026-09-01 22:32:00,ACH,592.54,USD,Local Coffee Shop,Northern Europe,CUST-7997,0
23215211,2026-09-01 22:37:00,ACH,635.43,EUR,Fashion Outlet,North America,CUST-5172,0
53f151b2,2026-09-01 22:53:00,ACH,156.71,EUR,Fashion Outlet,North America,CUST-5392,0
d2d612cb,2026-09-01 22:57:00,ACH,725.01,USD,Netflix,Northern Europe,CUST-5519,0
edd65c31,2026-09-01 23:09:00,Card,437.6,USD,Electronics Hub,Northern Europe,CUST-2963,0
320af6f8,2026-09-01 23:10:00,Card,784.73,USD,Spotify,Southern Europe,CUST-5792,0
3c1d704b,2026-09-01 23:12:00,Wallet,489.81,EUR,Electronics Hub,Southern Europe,CUST-1703,0
92a463ad,2026-09-01 23:13:00,Wallet,201.04,EUR,Uber,Eastern Europe,CUST-8607,0
8ff9ffb1,2026-09-01 23:13:00,Wallet,645.27,EUR,GameStore,Western Europe,CUST-2429,0
a1dc4a5d,2026-09-01 23:16:00,ACH,485.52,EUR,Grocery Mart,Southern Europe,CUST-1217,0
1c1ab070,2026-09-01 23:19:00,Card,371.04,USD,Shopify Store,Northern Europe,CUST-4116,0
47cc862f,2026-09-01 23:25:00,ACH,519.52,EUR,Pharmacy Plus,Western Europe,CUST-7108,0
45328edb,2026-09-01 23:33:00,Card,59.33,USD,Shopify Store,Eastern Europe,CUST-6553,0
c3cf2bb8,2026-09-01 23:37:00,Card,208.9,EUR,Shopify Store,North America,CUST-1279,0
b47847f2,2026-09-01 23:44:00,Card,288.69,EUR,Netflix,Eastern Europe,CUST-3053,0
8232391f,2026-09-02 00:01:00,ACH,253.05,EUR,GameStore,Eastern Europe,CUST-4805,0
31cc94a4,2026-09-02 00:08:00,Wallet,731.41,USD,Local Coffee Shop,Western Europe,CUST-5783,0
82df9426,2026-09-02 00:09:00,Wallet,354.78,EUR,Travel Booking,Northern Europe,CUST-7035,0
19363cc5,2026-09-02 00:09:00,ACH,182.53,EUR,Pharmacy Plus,Southern Europe,CUST-7625,0
54e27df6,2026-09-02 00:11:00,Card,304.06,USD,GameStore,Northern Europe,CUST-7428,0
2ae321e1,2026-09-02 00:14:00,Card,722.4,USD,Fashion Outlet,Eastern Europe,CUST-3106,0
fa2fda17,2026-09-02 00:14:00,Card,39.99,EUR,Electronics Hub,Northern Europe,CUST-5880,0
de0b165f,2026-09-02 00:14:00,ACH,554.74,USD,Uber,Northern Europe,CUST-7611,0
73b24eaf,2026-09-02 00:22:00,Card,344.26,USD,Fashion Outlet,Western Europe,CUST-4851,0
72978dc2,2026-09-02 00:22:00,ACH,647.98,EUR,Pharmacy Plus,Northern Europe,CUST-1794,0
890420c3,2026-09-02 00:24:00,ACH,55.74,USD,Local Coffee Shop,Western Europe,CUST-6195,0
ec3b14db,2026-09-02 00:30:00,ACH,303.27,USD,Travel Booking,North America,CUST-1865,0
ceb2c44d,2026-09-02 00:45:00,ACH,56.64,USD,Netflix,North America,CUST-7880,0
61432439,2026-09-02 00:51:00,Wallet,614.73,EUR,Travel Booking,North America,CUST-7681,0
74d4a121,2026-09-02 00:56:00,ACH,736.01,EUR,Netflix,North America,CUST-4702,0
c08f315f,2026-09-02 00:58:00,Card,744.53,USD,Fashion Outlet,North America,CUST-2741,0
8f1f37af,2026-09-02 00:58:00,Wallet,578.98,EUR,Fashion Outlet,North America,CUST-3500,0
ed85c8a6,2026-09-02 01:05:00,Card,259.77,EUR,Fashion Outlet,Eastern Europe,CUST-7905,0
014c3140,2026-09-02 01:11:00,Card,755.5,EUR,Uber,Western Europe,CUST-9556,0
e2c0d08f,2026-09-02 01:13:00,ACH,490.87,USD,Fashion Outlet,North America,CUST-4994,0
a5b6d390,2026-09-02 01:24:00,Wallet,618.87,EUR,Netflix,Eastern Europe,CUST-2016,0
a548e900,2026-09-02 01:30:00,Card,426.15,EUR,Netflix,Northern Europe,CUST-9595,0
c882f24e,2026-09-02 01:30:00,ACH,447.81,USD,Uber,Northern Europe,CUST-7409,0
5c64941e,2026-09-02 01:41:00,Wallet,159.72,EUR,Pharmacy Plus,Eastern Europe,CUST-6959,0
93002a67,2026-09-02 01:42:00,Card,445.52,EUR,Shopify Store,North America,CUST-8459,0
e13d0db8,2026-09-02 01:49:00,ACH,522.24,EUR,Pharmacy Plus,North America,CUST-7050,0
3c76db06,2026-09-02 02:05:00,ACH,451.87,USD,Spotify,Northern Europe,CUST-1955,0
cc448f76,2026-09-02 02:07:00,Wallet,598.91,USD,Amazon,Northern Europe,CUST-8897,0
c15b5234,2026-09-02 02:12:00,Wallet,259.65,EUR,GameStore,Western Europe,CUST-1510,0
422e38ba,2026-09-02 02:16:00,ACH,660.46,EUR,Uber,North America,CUST-5838,0
6aca251b,2026-09-02 02:17:00,Card,270.4,EUR,GameStore,Eastern Europe,CUST-1144,0
edf9e67e,2026-09-02 02:18:00,ACH,594.84,USD,Grocery Mart,Western Europe,CUST-1666,0
9df83813,2026-09-02 02:26:00,ACH,231.53,EUR,Travel Booking,Western Europe,CUST-5276,0
ebb92654,2026-09-02 02:55:00,Card,497.52,EUR,Netflix,Northern Europe,CUST-3500,0
6f539a33,2026-09-02 02:59:00,Wallet,52.85,USD,Fashion Outlet,Western Europe,CUST-2976,0
b1256d5e,2026-09-02 03:06:00,Wallet,58.99,USD,Pharmacy Plus,North America,CUST-3637,0
e4e5aea2,2026-09-02 03:07:00,Card,99.29,USD,Spotify,Eastern Europe,CUST-6280,0
ae00476f,2026-09-02 03:18:00,Card,237.75,EUR,Fashion Outlet,North America,CUST-9402,0
a6d734f1,2026-09-02 03:24:00,ACH,123.39,USD,Travel Booking,Eastern Europe,CUST-6421,0
34b87ed5,2026-09-02 03:36:00,Card,652.03,USD,Netflix,Northern Europe,CUST-5900,0
69ad497a,2026-09-02 03:36:00,Wallet,790.65,EUR,Shopify Store,North America,CUST-1037,0
7e0b4db7,2026-09-02 03:41:00,Wallet,450.18,EUR,Spotify,North America,CUST-7959,0
8fa2366b,2026-09-02 03:49:00,Wallet,788.43,USD,Local Coffee Shop,Northern Europe,CUST-8863,0
1050e385,2026-09-02 03:56:00,ACH,112.26,EUR,Uber,Northern Europe,CUST-3166,0
b32877ae,2026-09-02 03:56:00,Wallet,416.56,EUR,GameStore,Northern Europe,CUST-5759,0
b8aa25d4,2026-09-02 04:03:00,Card,376.33,EUR,Fashion Outlet,North America,CUST-5033,0
07285391,2026-09-02 04:08:00,ACH,70.14,EUR,Travel Booking,Northern Europe,CUST-3475,0
d8f7fdf0,2026-09-02 04:10:00,ACH,213.1,USD,Local Coffee Shop,Eastern Europe,CUST-2327,0
3f0cb367,2026-09-02 04:19:00,Wallet,103.01,USD,Shopify Store,Northern Europe,CUST-6631,0
234a17dc,2026-09-02 04:21:00,Wallet,195.78,EUR,Local Coffee Shop,Western Europe,CUST-9580,0
03ae4532,2026-09-02 04:21:00,Wallet,435.51,USD,Spotify,Western Europe,CUST-4007,0
f4733132,2026-09-02 04:22:00,ACH,776.88,EUR,GameStore,Eastern Europe,CUST-8202,1
1c99ded4,2026-09-02 04:23:00,ACH,36.39,EUR,Pharmacy Plus,Eastern Europe,CUST-8839,0
4063f50a,2026-09-02 04:28:00,ACH,642.53,EUR,Amazon,North America,CUST-1359,0
45411e81,2026-09-02 04:28:00,Card,654.8,USD,Electronics Hub,Southern Europe,CUST-2711,0
9fff2328,2026-09-02 04:29:00,Card,639.1,EUR,Travel Booking,Eastern Europe,CUST-7078,0
346830b5,2026-09-02 04:40:00,Card,361.66,EUR,Local Coffee Shop,Northern Europe,CUST-3537,0
0bcc0b59,2026-09-02 04:52:00,Wallet,764.29,USD,Electronics Hub,Northern Europe,CUST-1208,0
7f736f0d,2026-09-02 04:58:00,Wallet,361.46,EUR,Amazon,Western Europe,CUST-3163,0
3567265f,2026-09-02 05:05:00,Card,272.46,USD,Electronics Hub,Southern Europe,CUST-9767,0
64298f83,2026-09-02 05:07:00,Wallet,761.72,EUR,Local Coffee Shop,Western Europe,CUST-3726,0
e04732c7,2026-09-02 05:13:00,ACH,788.02,EUR,Uber,Southern Europe,CUST-1760,0
8bea5c8a,2026-09-02 05:48:00,Wallet,82.25,USD,Netflix,Western Europe,CUST-2199,0
32895899,2026-09-02 05:49:00,Card,771.08,EUR,Electronics Hub,North America,CUST-8690,0
9383d5ff,2026-09-02 05:50:00,Card,597.43,USD,Travel Booking,Northern Europe,CUST-4106,0
24fee086,2026-09-02 05:50:00,ACH,324.03,EUR,Netflix,North America,CUST-7294,0
63b8473d,2026-09-02 05:51:00,ACH,607.06,USD,Local Coffee Shop,North America,CUST-8685,0
2d954977,2026-09-02 05:57:00,Card,437.45,USD,Netflix,North America,CUST-8917,0
d98b3ea1,2026-09-02 06:08:00,Card,310.69,EUR,Amazon,North America,CUST-9095,0
d6216a00,2026-09-02 06:11:00,Wallet,587.64,EUR,Spotify,Northern Europe,CUST-7449,0
4d59d16e,2026-09-02 06:30:00,Card,100.02,EUR,Pharmacy Plus,Southern Europe,CUST-1475,0
b0163535,2026-09-02 06:40:00,Wallet,684.22,EUR,Uber,North America,CUST-7134,0
27f39fa1,2026-09-02 06:43:00,Wallet,43.27,USD,Amazon,Eastern Europe,CUST-6605,0
053068e0,2026-09-02 07:03:00,ACH,646.98,USD,Fashion Outlet,Western Europe,CUST-9770,0
090bbe42,2026-09-02 07:03:00,ACH,473.52,USD,Spotify,Eastern Europe,CUST-5624,0
f06c76bb,2026-09-02 07:05:00,Card,652.78,USD,Local Coffee Shop,North America,CUST-4264,0
129810b6,2026-09-02 07:09:00,Wallet,636.69,EUR,Local Coffee Shop,Western Europe,CUST-2290,0
3c958f88,2026-09-02 07:12:00,Card,694.14,EUR,Netflix,Western Europe,CUST-5895,0
4212ee7c,2026-09-02 07:13:00,Card,734.18,USD,Grocery Mart,Northern Europe,CUST-9204,0
ad8da3de,2026-09-02 07:17:00,Card,610.28,USD,Fashion Outlet,Western Europe,CUST-6088,0
8f147a74,2026-09-02 07:20:00,Card,536.57,USD,Amazon,Eastern Europe,CUST-8214,0
1dc859c4,2026-09-02 07:21:00,Card,41.41,EUR,Electronics Hub,Western Europe,CUST-8546,0
11730adf,2026-09-02 07:30:00,Card,185.71,USD,Grocery Mart,North America,CUST-2828,0
21285103,2026-09-02 07:30:00,Wallet,443.82,USD,Netflix,Eastern Europe,CUST-3781,0
75d70918,2026-09-02 07:31:00,Wallet,721.19,EUR,Shopify Store,Western Europe,CUST-2819,0
f9b9f39c,2026-09-02 07:35:00,Wallet,252.31,USD,Netflix,Eastern Europe,CUST-6563,0
29812daa,2026-09-02 07:37:00,Wallet,369.37,USD,Electronics Hub,Eastern Europe,CUST-8128,0
7dcd2f7f,2026-09-02 07:42:00,Card,352.67,USD,Spotify,Northern Europe,CUST-5365,0
4eb3fdea,2026-09-02 07:51:00,Card,779.46,EUR,Travel Booking,Eastern Europe,CUST-6604,0
b65e754b,2026-09-02 07:56:00,Wallet,137.4,USD,Travel Booking,Southern Europe,CUST-3212,0
cd97edb2,2026-09-02 08:03:00,Wallet,427.45,USD,Travel Booking,Western Europe,CUST-3484,0
8015ecb1,2026-09-02 08:07:00,Card,226.43,USD,Fashion Outlet,Western Europe,CUST-2079,0
35562394,2026-09-02 08:09:00,Card,558.69,USD,Spotify,Western Europe,CUST-9478,0
436c06b3,2026-09-02 08:15:00,Card,432.9,EUR,Shopify Store,Western Europe,CUST-7482,0
43001dae,2026-09-02 08:16:00,Card,495.61,USD,Fashion Outlet,North America,CUST-1799,0
d92a8568,2026-09-02 08:27:00,Wallet,350.62,EUR,Pharmacy Plus,Eastern Europe,CUST-9775,0
dd3de365,2026-09-02 08:30:00,ACH,202.41,USD,Local Coffee Shop,Eastern Europe,CUST-7356,0
bb79d389,2026-09-02 08:58:00,Wallet,355.03,USD,Electronics Hub,Northern Europe,CUST-5703,0
bb3ef303,2026-09-02 09:11:00,ACH,258.68,EUR,Local Coffee Shop,Northern Europe,CUST-1114,0
5ec28479,2026-09-02 09:25:00,Wallet,529.84,USD,Amazon,Western Europe,CUST-9933,0
c43325d2,2026-09-02 09:39:00,Card,91.26,EUR,Grocery Mart,Northern Europe,CUST-1557,0
6b157d1d,2026-09-02 09:41:00,ACH,76.21,USD,Uber,Western Europe,CUST-1122,0
d56225e7,2026-09-02 09:43:00,Card,141.09,EUR,Pharmacy Plus,Northern Europe,CUST-1889,0
49e16a63,2026-09-02 09:45:00,ACH,232.35,EUR,Grocery Mart,Eastern Europe,CUST-1187,0
0357bd83,2026-09-02 09:49:00,Wallet,491.99,USD,Uber,Eastern Europe,CUST-2843,0
ae61a0ff,2026-09-02 09:57:00,ACH,11.24,EUR,Amazon,Western Europe,CUST-2693,0
ff5e186b,2026-09-02 10:04:00,Wallet,529.5,USD,Fashion Outlet,North America,CUST-7250,0
6421c9ff,2026-09-02 10:07:00,Card,95.79,USD,Pharmacy Plus,North America,CUST-9010,0
953e2fb6,2026-09-02 10:16:00,Wallet,464.41,USD,Spotify,Northern Europe,CUST-7766,0
583d4be6,2026-09-02 10:17:00,Wallet,109.01,USD,Electronics Hub,Southern Europe,CUST-5070,0
61ceef9b,2026-09-02 10:36:00,ACH,1037.88,USD,Spotify,Western Europe,CUST-1812,1
23bfbd7e,2026-09-02 10:42:00,Card,292.99,USD,Netflix,Western Europe,CUST-9369,0
ff02d67e,2026-09-02 11:01:00,Card,667.28,USD,GameStore,Western Europe,CUST-6874,0
b745cec5,2026-09-02 11:16:00,Wallet,354.61,USD,Shopify Store,Eastern Europe,CUST-5071,0
a2d452c0,2026-09-02 11:19:00,Wallet,661.63,USD,Amazon,Eastern Europe,CUST-6513,0
95af68a5,2026-09-02 11:20:00,ACH,142.91,USD,Fashion Outlet,Southern Europe,CUST-7447,0
472e7c28,2026-09-02 11:25:00,Card,695.02,EUR,Netflix,Western Europe,CUST-2087,0
e5f8418e,2026-09-02 11:40:00,ACH,432.12,USD,Netflix,Southern Europe,CUST-2171,0
b9e30d6a,2026-09-02 11:43:00,Card,295.45,EUR,Electronics Hub,Western Europe,CUST-3390,0
ded5fa46,2026-09-02 11:49:00,Wallet,401.05,USD,Local Coffee Shop,Northern Europe,CUST-4477,0
ff4a90e2,2026-09-02 12:02:00,Card,204.39,USD,Uber,Western Europe,CUST-7895,0
d83f933f,2026-09-02 12:11:00,ACH,82.5,USD,Amazon,Western Europe,CUST-7491,0
744fd90c,2026-09-02 12:34:00,Wallet,646.44,USD,Electronics Hub,Southern Europe,CUST-6198,0
656b6016,2026-09-02 12:38:00,Wallet,598.32,USD,Uber,Eastern Europe,CUST-7129,0
c6d86fe6,2026-09-02 12:39:00,Card,241.97,EUR,Uber,Northern Europe,CUST-5773,0
e1f300aa,2026-09-02 12:44:00,ACH,690.51,EUR,Netflix,Southern Europe,CUST-5104,0
5f66d78e,2026-09-02 12:47:00,ACH,638.67,EUR,Pharmacy Plus,North America,CUST-6361,0
7fca8653,2026-09-02 12:48:00,ACH,454.35,EUR,Electronics Hub,Southern Europe,CUST-7227,0
b9299a37,2026-09-02 12:49:00,Card,236.88,EUR,Electronics Hub,Western Europe,CUST-3609,0
8bd6443e,2026-09-02 12:50:00,Card,772.33,USD,Travel Booking,Southern Europe,CUST-6791,0
97b52ce7,2026-09-02 12:58:00,Wallet,576.39,EUR,Travel Booking,Eastern Europe,CUST-9749,0
814a4b70,2026-09-02 12:58:00,ACH,351.1,EUR,Local Coffee Shop,North America,CUST-8713,0
8e0bf3fd,2026-09-02 13:00:00,Card,665.51,EUR,Travel Booking,North America,CUST-8885,0
3575cf2c,2026-09-02 13:04:00,ACH,707.49,USD,Grocery Mart,Western Europe,CUST-9082,0
4f579e5f,2026-09-02 13:14:00,Wallet,508.76,EUR,Amazon,Eastern Europe,CUST-7626,0
5b0ee431,2026-09-02 13:19:00,Wallet,38.68,USD,Spotify,Western Europe,CUST-2150,0
1ec8d9ac,2026-09-02 13:26:00,Wallet,250.89,EUR,Electronics Hub,Northern Europe,CUST-8160,0
5961b6c9,2026-09-02 13:28:00,ACH,309.02,USD,Netflix,Western Europe,CUST-4264,0
bb9e8739,2026-09-02 13:51:00,Wallet,381.58,USD,Pharmacy Plus,Eastern Europe,CUST-4736,0
11cb5308,2026-09-02 13:52:00,Wallet,9.84,USD,Shopify Store,North America,CUST-1599,0
ac307647,2026-09-02 13:56:00,Card,764.58,EUR,Pharmacy Plus,Southern Europe,CUST-1944,0
6b425d19,2026-09-02 14:01:00,Card,170.15,USD,Local Coffee Shop,Western Europe,CUST-5449,0
d34a35b6,2026-09-02 14:06:00,Card,661.73,USD,Uber,Southern Europe,CUST-4667,0
1c71264f,2026-09-02 14:26:00,Wallet,344.48,EUR,Fashion Outlet,Northern Europe,CUST-2351,0
8d6fc197,2026-09-02 14:27:00,Wallet,452.56,USD,Fashion Outlet,Eastern Europe,CUST-3093,0
344888d4,2026-09-02 14:34:00,ACH,28.34,USD,Uber,Southern Europe,CUST-1383,0
1e89c14a,2026-09-02 15:09:00,Card,559.24,USD,Electronics Hub,Western Europe,CUST-4265,0
4ecdeb62,2026-09-02 15:12:00,ACH,494.25,USD,Grocery Mart,Southern Europe,CUST-8350,0
899514a4,2026-09-02 15:16:00,Wallet,474.14,USD,GameStore,Northern Europe,CUST-6410,0
de420ef9,2026-09-02 15:17:00,Wallet,132.7,USD,Travel Booking,Western Europe,CUST-4394,0
00697f3a,2026-09-02 15:21:00,Wallet,435.27,USD,Amazon,Northern Europe,CUST-8435,0
03fb3e46,2026-09-02 15:41:00,Wallet,314.22,USD,Shopify Store,Southern Europe,CUST-9900,0
b69f4b81,2026-09-02 15:41:00,ACH,134.74,USD,Amazon,North America,CUST-5175,0
eb697992,2026-09-02 15:44:00,Wallet,653.54,EUR,Grocery Mart,Western Europe,CUST-9454,0
43d9902c,2026-09-02 15:52:00,Card,492.26,EUR,Shopify Store,North America,CUST-1465,0
5c1b268e,2026-09-02 16:00:00,ACH,164.84,EUR,Grocery Mart,Eastern Europe,CUST-3158,0
e97f87dc,2026-09-02 16:01:00,Card,195.41,EUR,Electronics Hub,Northern Europe,CUST-7426,0
c91072bf,2026-09-02 16:21:00,Wallet,159.0,USD,Spotify,Northern Europe,CUST-2062,0
78b5b2e0,2026-09-02 16:27:00,Wallet,673.28,EUR,Uber,Northern Europe,CUST-1321,0
9e35cad2,2026-09-02 16:29:00,ACH,225.2,USD,Travel Booking,North America,CUST-8921,0
a5823ed4,2026-09-02 16:31:00,ACH,443.57,USD,Travel Booking,North America,CUST-2069,0
131a5b24,2026-09-02 16:35:00,ACH,59.33,USD,Electronics Hub,Southern Europe,CUST-3080,0
7ea0ad5e,2026-09-02 16:49:00,Wallet,670.96,EUR,Grocery Mart,North America,CUST-8651,0
e31ea347,2026-09-02 16:51:00,Wallet,89.38,USD,Amazon,Southern Europe,CUST-5027,0
55cb6d95,2026-09-02 16:57:00,Wallet,469.17,EUR,Grocery Mart,North America,CUST-5370,0
fb332dea,2026-09-02 17:02:00,Wallet,392.13,USD,Netflix,Western Europe,CUST-3306,0
60fb9e48,2026-09-02 17:04:00,ACH,388.7,EUR,Netflix,Western Europe,CUST-1355,0
abbb4a56,2026-09-02 17:17:00,Wallet,115.06,USD,Travel Booking,North America,CUST-6355,0
16199454,2026-09-02 17:18:00,Wallet,275.91,EUR,GameStore,Southern Europe,CUST-4084,0
85eb4d38,2026-09-02 17:29:00,Wallet,264.65,USD,Amazon,Western Europe,CUST-1056,0
433e0c5d,2026-09-02 17:33:00,ACH,83.22,USD,Spotify,Eastern Europe,CUST-9730,0
6700303d,2026-09-02 17:40:00,Wallet,257.01,USD,Amazon,Southern Europe,CUST-4880,0
a91ab2d3,2026-09-02 17:45:00,Wallet,710.78,EUR,Amazon,Southern Europe,CUST-9492,0
c69ab7f9,2026-09-02 17:45:00,ACH,746.55,USD,Travel Booking,Eastern Europe,CUST-5649,0
decba69c,2026-09-02 17:49:00,Wallet,50.43,USD,Amazon,North America,CUST-4222,0
d2a06a93,2026-09-02 17:51:00,ACH,776.67,EUR,Pharmacy Plus,Eastern Europe,CUST-7031,0
3a72996a,2026-09-02 18:05:00,Wallet,148.41,EUR,Uber,Western Europe,CUST-1339,0
6501548d,2026-09-02 18:15:00,ACH,452.55,USD,Uber,Eastern Europe,CUST-5078,0
efdb5366,2026-09-02 18:17:00,Card,64.94,USD,Pharmacy Plus,Southern Europe,CUST-7167,0
77e28176,2026-09-02 18:18:00,Wallet,651.86,USD,Electronics Hub,Northern Europe,CUST-1652,0
49d3e419,2026-09-02 18:20:00,Card,105.85,USD,Fashion Outlet,Southern Europe,CUST-6106,0
9f9c3df9,2026-09-02 18:31:00,Wallet,434.71,USD,GameStore,Western Europe,CUST-3372,0
95b62acb,2026-09-02 18:39:00,Wallet,559.97,EUR,Pharmacy Plus,Northern Europe,CUST-4116,0
5e031664,2026-09-02 18:39:00,Wallet,174.11,EUR,Travel Booking,Northern Europe,CUST-5834,0
5356c970,2026-09-02 18:41:00,Wallet,519.51,USD,Fashion Outlet,Eastern Europe,CUST-6112,0
a1cc6973,2026-09-02 18:53:00,Wallet,254.1,EUR,Uber,Eastern Europe,CUST-2761,0
91ac37cd,2026-09-02 18:54:00,ACH,97.31,USD,Local Coffee Shop,North America,CUST-7776,0
5cd8f291,2026-09-02 19:08:00,ACH,432.23,USD,Travel Booking,Northern Europe,CUST-7450,0
02d8fb1b,2026-09-02 19:28:00,Wallet,780.86,USD,Grocery Mart,Southern Europe,CUST-3113,0
43d82b29,2026-09-02 19:29:00,Card,252.19,EUR,Fashion Outlet,Southern Europe,CUST-2697,0
59688d0a,2026-09-02 19:34:00,Card,731.75,USD,Netflix,Northern Europe,CUST-6765,0
7d04d31f,2026-09-02 19:39:00,Card,576.98,USD,Uber,Southern Europe,CUST-1689,0
dc6ba37e,2026-09-02 19:43:00,Card,50.07,EUR,Uber,Southern Europe,CUST-4772,0
1427a968,2026-09-02 19:46:00,Card,507.63,EUR,Electronics Hub,Southern Europe,CUST-7245,0
eef7e773,2026-09-02 20:08:00,ACH,534.01,USD,Spotify,Southern Europe,CUST-2223,0
70f196b9,2026-09-02 20:14:00,Card,514.53,USD,Electronics Hub,North America,CUST-5657,0
c4cae0e3,2026-09-02 20:19:00,Wallet,198.15,EUR,Amazon,Southern Europe,CUST-3631,0
863f18a4,2026-09-02 20:23:00,ACH,278.07,USD,Spotify,Northern Europe,CUST-7928,0
18f023be,2026-09-02 20:23:00,ACH,118.71,USD,Travel Booking,Northern Europe,CUST-2466,0
5cfd5c4f,2026-09-02 20:29:00,Card,536.57,EUR,Pharmacy Plus,Western Europe,CUST-7471,0
c12d33a1,2026-09-02 20:41:00,Wallet,240.61,EUR,GameStore,North America,CUST-5167,0
1d59f4bf,2026-09-02 20:44:00,Card,486.14,EUR,Electronics Hub,Southern Europe,CUST-4799,0
5da073bf,2026-09-02 20:46:00,Wallet,300.38,EUR,Netflix,North America,CUST-2354,0
1cd2c0cb,2026-09-02 20:49:00,ACH,433.49,EUR,Electronics Hub,North America,CUST-4379,0
e96ba490,2026-09-02 20:49:00,Wallet,169.78,EUR,Amazon,Northern Europe,CUST-2789,0
366f7f99,2026-09-02 20:51:00,ACH,782.31,USD,Netflix,Eastern Europe,CUST-9246,0
dd3e3ce1,2026-09-02 20:51:00,Wallet,735.29,EUR,Spotify,Southern Europe,CUST-5058,0
e526b665,2026-09-02 20:57:00,Wallet,798.02,USD,Pharmacy Plus,Western Europe,CUST-8839,0
059a3d9e,2026-09-02 21:14:00,Card,400.65,USD,Uber,North America,CUST-9703,0
455093c2,2026-09-02 21:15:00,ACH,410.7,USD,Grocery Mart,Southern Europe,CUST-6060,0
15873aa2,2026-09-02 21:20:00,Card,733.09,EUR,Spotify,North America,CUST-1121,0
48c2a53f,2026-09-02 21:26:00,ACH,321.78,USD,Spotify,Western Europe,CUST-7864,0
edb51f93,2026-09-02 21:39:00,Wallet,712.51,EUR,Local Coffee Shop,Eastern Europe,CUST-6329,0
ff70c520,2026-09-02 21:40:00,Wallet,204.37,EUR,Netflix,Southern Europe,CUST-6961,0
791a4ab7,2026-09-02 21:47:00,Wallet,739.86,EUR,Amazon,Northern Europe,CUST-8849,0
8106655e,2026-09-02 21:50:00,Wallet,315.89,USD,Local Coffee Shop,Northern Europe,CUST-5524,0
79389c35,2026-09-02 21:52:00,Card,515.34,EUR,Spotify,Southern Europe,CUST-3761,0
1ba56768,2026-09-02 21:56:00,Card,666.6,EUR,GameStore,Northern Europe,CUST-2778,0
86dd1ac9,2026-09-02 21:59:00,ACH,257.49,EUR,Shopify Store,Southern Europe,CUST-5711,0
ffdeac53,2026-09-02 22:00:00,ACH,534.57,USD,Local Coffee Shop,Eastern Europe,CUST-8828,0
ec773ca2,2026-09-02 22:03:00,ACH,350.22,EUR,Uber,Southern Europe,CUST-1637,0
da28ec30,2026-09-02 22:06:00,Wallet,1810.73,EUR,Spotify,Eastern Europe,CUST-8975,1
5269f367,2026-09-02 22:10:00,Wallet,644.28,USD,Uber,Western Europe,CUST-2098,0
6a50beaf,2026-09-02 22:10:00,Card,378.65,EUR,Shopify Store,North America,CUST-5158,0
31fc2f05,2026-09-02 22:12:00,Card,684.88,EUR,Netflix,Western Europe,CUST-6997,0
2bfdf1b9,2026-09-02 22:22:00,ACH,253.78,EUR,Amazon,Western Europe,CUST-4754,0
112102a8,2026-09-02 22:32:00,ACH,628.97,EUR,Amazon,Eastern Europe,CUST-1870,0
a0e57138,2026-09-02 22:41:00,ACH,745.75,EUR,Shopify Store,Southern Europe,CUST-6252,0
f5066dc9,2026-09-02 23:12:00,Card,708.69,EUR,Travel Booking,Northern Europe,CUST-5029,0
a07a4309,2026-09-02 23:16:00,ACH,787.73,EUR,Electronics Hub,Southern Europe,CUST-9463,0
00510ff1,2026-09-02 23:20:00,ACH,434.2,USD,Netflix,Southern Europe,CUST-3267,0
e502b6d1,2026-09-02 23:23:00,Card,193.48,USD,Netflix,Western Europe,CUST-1049,0
acdc4e1a,2026-09-02 23:26:00,Wallet,227.49,USD,Uber,Southern Europe,CUST-2028,0
701afa79,2026-09-02 23:29:00,Wallet,258.39,EUR,Travel Booking,North America,CUST-2282,0
473bec3f,2026-09-02 23:39:00,Card,339.44,USD,Grocery Mart,Western Europe,CUST-7783,0
f9500724,2026-09-02 23:47:00,Card,368.99,EUR,Uber,Northern Europe,CUST-7484,0
ca291688,2026-09-02 23:50:00,Card,374.11,USD,Travel Booking,North America,CUST-4903,0
9c66d201,2026-09-02 23:56:00,ACH,160.15,USD,Pharmacy Plus,Southern Europe,CUST-9111,0
0b64aa96,2026-09-03 00:06:00,ACH,296.23,EUR,GameStore,Northern Europe,CUST-6017,0
e725dfda,2026-09-03 00:10:00,Wallet,298.72,EUR,Travel Booking,Southern Europe,CUST-5210,0
9c1d0d60,2026-09-03 00:12:00,Wallet,698.37,USD,Uber,Eastern Europe,CUST-7148,0
6a4ddb7d,2026-09-03 00:19:00,Wallet,601.81,EUR,Travel Booking,Western Europe,CUST-5273,0
92b61319,2026-09-03 00:19:00,Card,686.43,USD,Fashion Outlet,Southern Europe,CUST-3929,0
ad89cba5,2026-09-03 00:23:00,Card,64.84,EUR,Pharmacy Plus,Northern Europe,CUST-9443,0
9dcae322,2026-09-03 00:27:00,Card,248.68,EUR,Travel Booking,Western Europe,CUST-4554,0
1c394c30,2026-09-03 00:29:00,ACH,349.7,EUR,Netflix,Southern Europe,CUST-5247,0
f16fbce2,2026-09-03 00:38:00,Card,358.45,EUR,Grocery Mart,Northern Europe,CUST-4886,0
8d38f4de,2026-09-03 00:54:00,Wallet,736.91,USD,Local Coffee Shop,Northern Europe,CUST-2736,0
